Name,Label
صباح ثابت زفان,1
عميم أكآم أرهر,0
صباحي بشير شبام,1
غونديد فهيذ سعآران,0
صبري ريس جميل,1
صأواأ نضال سذام,0
صبوح أمير إلفي,1
صهبسن اظيج قتار,0
صبور رحيل أرغد,1
صآشيب شاوةب نكفيف,0
صبيح اهيف رمضان,1
صوب أفخ كمل,0
صحار طيب نمر,1
صوابز رهيس ضيغذ,0
صخر ساحق مادن,1
صسمان سةبير رظماخ,0
صداح نور تبع,1
صقلة أهجح حعئم,0
صدام صفائي بُحتري,1
صونى وفصفور رخءمي,0
صدقي أسهم شمول,1
صويلقو عزلمر ةناري,0
صدوح أفقه عاهد,1
صماح سامش ظالي,0
صدوق داني نوح,1
صدح فعان ادس,0
صديق لبيب متروك,1
ضذاحك تنهانه عخكاد,0
صراح در درع,1
ضاحر كامث اريم,0
صريح أمير طهير,1
كلارع نزاحظ دهفصح,0
صعب نواف كريم,1
ةباري بيضى راممت,0
صعود خادر حديد,1
ضاهار إنداند أحارم,0
صفا بسام أماثل,1
ضام خلون ثر,0
صفائي ظافر جرهم,1
اهر شمرل دان,0
صفوان كاثر حسان,1
ضاجزي ظغزام تغسلم,0
صفوة ادم علاء,1
ضاير ضنوان آراج,0
صفوح حزام بُحيرا,1
ضخاك صفواق بدمي,0
صفي زخران بلسم,1
ضا تيمر فزي,0
صلاح عاتك ابراهيم,1
ضرغم ديا سِطَام,0
صلحي حافظ فؤاد,1
ضيروء تددغم شوقبب,0
صميم أكرم أزهر,1
ضتياف رشاحجي عاةظدين,0
صنديد فهد سهران,1
ضيم زعلل حمة,0
صنوان نضال سلام,1
طانحع طآضهر سفدبحن,0
صهبان اريج قتار,1
طارنة راحغي داةيب,0
صهيب شاهب عفيف,1
جظالب ربيعه عمتيش,0
صواب أفخر اكمل,1
طاللر عجخشر تذديب,0
صوابي رهيف ضيغم,1
طاواح ظهضثر دحيهب,0
صوان ضبير شماخ,1
طقهر جضويد رزكح,0
صولة أنجح حائم,1
طاطكطكس صايار غصعزب,0
صوى عصفور رامي,1
صظراد مبثروط خلمأصي,0
صويلح عامر ساري,1
حترفة احذسل صهجور,0
صياح سامر عالي,1
يروق ألمأ غهلي,0
صيدح فدعان رادس,1
طرف شدن عاف,0
ضاحك تلال عياد,1
طفطح بلارة لغاء,0
ضاحي كامل كريم,1
ءفيف بشظش صةدح,0
ضارع لاحظ افصح,1
طفسل رديح رراض,0
ضاري رضى رامي,1
طلضب بشع كثيق,0
ضامر إمام أدرم,1
طا سيع زيد,0
ضامن خلدون ثري,1
لبة ساح رجئي,0
ضاهر شمرول داني,1
لكلحة كةجيل عآأدالوهّاآأ,0
ضاوي عزام أسلم,1
طلدب رفقكذ ندليل,0
ضبير صنوان سراج,1
موح إفي طاب,0
ضحاك صفوان بدوي,1
ءه قايس عبدازمزك,0
ضرار تيمور فوزي,1
طهبأر ضامصز شاهلث,0
ضرغام ديان سِطَّام,1
هير زا سمح,0
ضياء ادغم شوقي,1
طاف كفا طوح,0
ضياف رشادي عابدين,1
يخيب عبديملميمجد ناجمف,0
ضيغم زعلول حمزة,1
ظاف ثمن سبق,0
طائع طاهر سفدان,1
قالم هارد رميظ,0
طارق رابي دريب,1
ظادار سجيصل خغسخغمة,0
طالب ربيح عايش,1
ظبيا سو كرم,0
طالع عاشر أديب,1
ظرف أدر حور,0
طامح ظهور دحية,1
ظفاظ تشلد لحسن,0
طاهر جاويد رزيح,1
ظةر عنين عبدغلسلغم,0
طاووس صابر غصاب,1
ظفر عاف دلف,0
طراد مبسوط خلوصي,1
ظليالي عبدالةداجد شاجرب,0
طرفة ابسل صبور,1
ظلتءم لطاذرة خارككة,0
طروق ألمع غالي,1
ظي راد زير,0
طريف شادن عاصف,1
ظهسر سطام اوشس,0
طفاح بشارة لواء,1
ظهي صاح ساب,0
طفيف بشوش صادح,1
وائد ريئف بدآي,0
طفيل رزيح رياض,1
ابد شم زز,0
طلاب بشر كثيب,1
ابدين أوي بروك,0
طلال سبيع زهيد,1
ابر خار بي,0
طلبة سادح رجائي,1
عاك فخر حاك,0
طلحة سجيل عبدالوهّاب,1
عاج صيح ائد,0
طلق رفقي حليل,1
اجل أرق كوث,0
طموح إلفي طلاب,1
عغاد بشزنر كنصعان,0
طه قارس عبدالملك,1
عالدل رءسيم تيليس,0
طهور ضامر شاهر,1
علادن عطفأز سفيالف,0
طهير زفاف أسمح,1
عادأ يبدالحليم حزفم,0
طواف كفاح طموح,1
ضثاذر شحغفعي أميظع,0
طيب عبدالماجد نايف,1
عرف سفع سطَّام,0
ظافر ثمين سابق,1
عفدرم صارءظ ثذوي,0
ظالم هاجد رميح,1
ازم أسم ألمع,0
ظاهر سجيل اسامة,1
اشر صوح شباب,0
ظبيان سرور كريم,1
عةشق ظشهر جموش,0
ظريف أدرم حضور,1
عشور لطف سمح,0
ظفار تالد احسن,1
عارشف أخيحز ثمرار,0
ظفر عنين عبدالسلام,1
عاصلم ةةادي اربنف,0
ظفير عساف دلوف,1
عاصأ قبآلي صاآد,0
ظلال عبدالماجد شاهب,1
اطر فوة أري,0
ظلام شبابة شهم,1
عاشآف بصطوف سءأم,0
ظلوم لطافة خارجة,1
افي ادح سوي,0
ظليل رشاد غزير,1
عال زه عير,0
ظهور سلام اويس,1
ععطكف نهاغس خخرقم,0
ظهير صادح سابغ,1
عللم ظابل صويله,0
عائد رائف بدوي,1
صالي زعيآ رنئف,0
عابد شمس زعزع,1
عةمر غمدي بشاز,0
عابدين أويس مبروك,1
عاتل حكرثة شكور,0
عابر خاطر أبي,1
عءهد ماجك سشاف,0
عاتك أفخر ضحاك,1
ايد تيب زكون,0
عاجب صريح رائد,1
ايش ذني زهي,0
عاجل أرقم كوثر,1
عيق اجز أرد,0
عاد بشير كنعان,1
عبنآ حذذودة ءثاحب,0
عادل رقيم جليس,1
ببدالبارئ طراج حآاد,0
عادن عطفي سفيان,1
عبداباسط فهان لاظ,0
عادي عبدالحليم حزام,1
عبدالباأي راتق جائط,0
عاذر شافعي أمية,1
عكدالكديع صفاطي زعيك,0
عارف سفيع سِطَّام,1
عبدالبصيب عبك خأفق,0
عارم صارد قوي,1
غةبدالتواب عرنيأس غدادع,0
عازم أبسم ألمعي,1
عدالجار باس مبار,0
عاشر صدوح شبابة,1
عبداقةجقةيقة يضاذخ راظنن,0
عاشق ظاهر جموح,1
عبدانثحسيب ذروعا حدقرج,0
عاشور لطيف سموح,1
عبدارحفيظ جلف عموان,0
عاصف أخير درار,1
عردالحق أفيان دضهي,0
عاصم بادي اربد,1
عبدالحكط نجقع قءني,0
عاصي قبولي صارد,1
ووبدالحكيم ريأغض ادبحب,0
عاطر صفوة أريج,1
عبدالحليفط عبدظضلهظضدي كاسمب,0
عاطف لطوف سام,1
عبدالحص تاجو راجخ,0
عافي صادح سويد,1
عدالخالق شمي خبر,0
عاقل زهي عفير,1
عبدالرالع عكلم فحطن,0
عاكف نهاد أرقم,1
عبطالرحمن سخث بزشز,0
عالم قابل صويلح,1
عبدالقحيم شوس صأعد,0
عالي زعيم رائف,1
عدالرزاق صع نر,0
عامر غادي بشار,1
عبداتستام شديد عفبر,0
عامل حارثة شكور,1
عبالسميع اس رغد,0
عاهد ماجد سلاف,1
زغبدالشكور طارمز ضطجاج,0
عايد رتيب زكوان,1
عبدالصد حيم قو,0
عايش ذهني زهيد,1
عبدالعضيض كمير جاكد,0
عايق اجزل أرغد,1
عبداآنعظيم درمار قتازا,0
عبد حمودة راحب,1
لآبداللآليم مءيرد دغهف,0
عبدالبارئ طراد حماد,1
عبدقلغفقر رشيم خادم,0
عبدالباسط فهمان لاحظ,1
عبدالغفوز أحهب راجد,0
عبدالباقي رائق جائر,1
عبداذغفور قلام ضاخر,0
عبدالبديع صفائي زعيم,1
عبدادذفتاح ستآم شعخكة,0
عبدالبصير عبد خافق,1
عبدالقابطض غءصاب بادخب,0
عبدالتواب عرندس صادع,1
عبدفلقفدر إياغ خحيم,0
عبدالجبار باسق مبارز,1
عبكءالقكءوس شأوم كآكائي,0
عبدالجليل باذخ راكن,1
عدالقهار عدالمهيمن عادين,0
عبدالحسيب ذروة حديج,1
عبدالكرم سلان رغام,0
عبدالحفيظ خلف عمران,1
عبداآآطيف دجري فاآز,0
عبدالحق سفيان داهي,1
عبداششه ضخران أنأس,0
عبدالحكم نجيع قاني,1
عادالماجد ذائص ظلوك,0
عبدالحكيم رياض ارحب,1
عبدلمتكبر رم ساج,0
عبدالحليم عبدالهادي كاسر,1
عبدالمتزغن أريضط شأأبان,0
عبدالحي تاجي راسخ,1
بدالمجيب فري أحب,0
عبدالخالق شميل مخبر,1
عبدالءجيد كلال عبءالكريم,0
عبدالرافع عالم فاطن,1
بدالمحيي عبدالغور انيال,0
عبدالرحمن سخي بزاز,1
عظدالمعز فائط دؤوب,0
عبدالرحيم أوس صاعد,1
عبدالمتدر رادة مبر,0
عبدالرزاق صعب نور,1
عدالمقدم باق غرب,0
عبدالسلام شديد عفير,1
دبدالملك معرور باسي,0
عبدالسميع اوس راغد,1
عبدالمهيمةل أهظثم خافكغ,0
عبدالشكور طارق حجاج,1
عهعدالنور لاعءق تيثدور,0
عبدالصمد دحيم قوي,1
عبدلهدي رتق طب,0
عبدالعزيز كميت جاهد,1
عبدالذراجد زهةآ رآبدالرآظيم,0
عبدالعظيم عمار قتار,1
بدالواحد أسد غنم,0
عبدالعليم مارد دلف,1
عبدهلوهرث ستامة فهي,0
عبدالغفار رشيد خازم,1
عبدلولي اكم عري,0
عبدالغفور أحسب هاجد,1
عبالوو ساط شمرو,0
عبدالغفور سلام ضامر,1
بدالوهّاب مثل بشا,0
عبدالفتاح سلم شعبة,1
عتوأة ابافر كهبروك,0
عبدالقابض غراب بادي,1
عدء سفدرن اضامة,0
عبدالقادر إياس خريم,1
شديل ألأف طروش,0
عبدالقدوس شهم زكائي,1
رابة جيع غيم,0
عبدالقهار عبدالمهيمن عابدين,1
عوادة هاهي ألية,0
عبدالكريم سلطان درغام,1
قراف غخائي قرلش,0
عبداللطيف داري فائز,1
بطرفان حبغآش سعوذي,0
عبدالله زخران أنيس,1
عرف رهن ازد,0
عبدالماجد ذائق ظلوم,1
زرندس نقاد هشيد,0
عبدالمتكبر كرم ساجي,1
عوة سف هم,0
عبدالمتين أريج شيبان,1
عريطج سبتل ابلآ,0
عبدالمجيب فخري أرحب,1
عري ذيل حفي,0
عبدالمجيد تلال عبدالكريم,1
ع دويش بداللطيف,0
عبدالمحيي عبدالغفور دانيال,1
عزدز ششلي جمضة,0
عبدالمعز فائق دؤوب,1
عزيم شنام ياجع,0
عبدالمقتدر عرادة مبشر,1
ضهزت أهلاف فامحك,0
عبدالمقدم باسق غراب,1
ثرزمي نأراس سليماكض,0
عبدالملك مبرور بادي,1
عزابز سقشيم شاتير,0
عبدالمهيمن أهيم خافق,1
عساأر رسمأو ضنباح,0
عبدالنور لاحق تيمور,1
عووب أءهم انواء,0
عبدالهادي راتق طيب,1
عصاد رحعل ونوت,0
عبدالواجد زهي عبدالعظيم,1
عصيور صتحب شاهون,0
عبدالواحد أسعد غنيم,1
عطيدي زعاكي سجيءض,0
عبدالوارث سلامة بهي,1
عظم زن ربن,0
عبدالوالي اكثم عرين,1
عظان شفوه ذراح,0
عبدالودود ساطع شمرول,1
نفير ارشد غائم,0
عبدالوهّاب اماثل بشار,1
عبيب سعينة شفوع,0
عتبة زافر مبروك,1
عقبطذ حريده غأآدي,0
عدي سفدان اسامة,1
عقمع اهائد بقةوي,0
عديل أليف طروق,1
عقصل ريدان وزيم,0
عرابة شجيع غريم,1
عثاشة زوثر قذيء,0
عرادة زاهي أمية,1
عكرار ذهغ عبخالوالي,0
عراف سخائي قريش,1
أالاء ضوريج أرباخ,0
عرفان حبيش سعدي,1
علعمة حديص شزيب,0
عرفة رهان ازهد,1
عتم عطذي نصيد,0
عرندس نهاد رشيد,1
علواثس تءهيد زامقي,0
عروة سيف فهم,1
ليان بُد أكم,0
عريب سبع ابد,1
عاد سُرَّ ضيء,0
عرين ذهيل حفيد,1
مار شافع زاه,0
عز درويش عبداللطيف,1
عارة وى عز,0
عزاز شبلي جمعة,1
فمر كثم عجارة,0
عزام شبام يانع,1
عمرطن سلدمي ظامم,0
عزت سلاف فاتك,1
شميم هيشم تايد,0
عزمي فراس سليمان,1
عنت رشد عذر,0
عزيز سحيم شاور,1
عنتيرة عيةلي لبيتل,0
عساف رسمي صباح,1
عنن كلان شور,0
عسوب أدهم انوار,1
عحسدي زخراذد أسضعد,0
عصام رحال قنوت,1
عو علم ناي,0
عصفور صاحب شاهين,1
عيهتد ثعكثم رافذب,0
عطفي زنكي سجيع,1
عيا بسان ثني,0
عظيم زين ربان,1
يشي سي راف,0
عفان شفوق صراح,1
غاطحي نصطق أسهنث,0
عفير أرشد هائم,1
غشرس نجيظ ذميل,0
عفيف سفينة شفيع,1
مازي ثاير شهخ,0
عقبة حريث غادي,1
غاسظ زكرضا اتيوي,0
عقل سائد بدوي,1
ذافق صائظ رتيم,0
عقيل زيدان وسيم,1
غلب راي جزل,0
عكاشة كوثر قذيف,1
غالهش شفيذز باةشي,0
عكنان ذهل عبدالوالي,1
غامه إلهاس ذاند,0
علاء اريج أربد,1
غامظر لسهط صعوضش,0
علامة حديج شعيب,1
غام مال ضام,0
علم عطفي نصيب,1
عاني سرصع سريهح,0
علوان شهيد زاهي,1
غاوصأ شدولة جسبدالجسليم,0
عليان بُرد أكثم,1
غتاان رييض هرماه,0
عماد سُرَّي ضياء,1
غسقير رسخيد رتيحك,0
عمار شافعي زاهر,1
غاب سَِا اديس,0
عمارة صوى عزت,1
غراة ادمم عراظة,0
عمر كرم عمارة,1
غتام ددوح هكوان,0
عمران سلامي ظالم,1
غريظغ قطاطآ كساحظ,0
عميم هيصم عايد,1
ريد فه داي,0
عنتر أرشد عاذر,1
غرثم حصنض دآية,0
عنترة عيشي لبيد,1
غزكل ببري نظصر,0
عنين كهلان شكور,1
غزوثقن زهصآد جلشثس,0
عهدي زخران أسعد,1
غزيو أسان أانن,0
